SR NO,INSTITUTE NAME,BRANCH,CATEGORY,BOARD,TYPE,OPENING,CLOSING
1077,"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,SEBC,Gujarat Board,SFI,104091.00,110803.00
1078,"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING,SC,Gujarat Board,SFI,105412.00,106991.00
1079,"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100182.00,100182.00
1080,"PANDIT DEENDAYAL ENERGY UNIVERSITY ,GANDHINAGAR",PETROLEUM ENGINEERING,GEN,Gujarat Board,SFI,101260.00,111292.50
1081,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",AERONAUTICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,103567.00,103567.00
1082,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,103533.00,110160.00
1083,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102116.00,102116.00
1084,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,101854.00,111012.00
1085,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING -(Separate Division)-TFW,TFW,Gujarat Board,SFI,101285.00,102865.00
1086,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100361.00,101054.00
1087,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),GEN,Gujarat Board,SFI,100468.00,111116.00
1088,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (Big Data Analytics),GEN,Gujarat Board,SFI,103696.00,103696.00
1089,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (CLOUD COMPUTING),GEN,Gujarat Board,SFI,106415.00,110333.00
1090,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),GEN,Gujarat Board,SFI,102916.00,110185.00
